cujos,3
culpa,10
culpado,2
culpando,1
culpas,1
culto,2
cultura,1
cum,8
cuma,1
cumas,1
cume,4
cumpra,1
cumprida,1
cumprido,2
cumprirá,1
cumprisse,2
cunha,2
cupido,4
cupidos,2
cura,1
curamno,2
curavam,2
cúrcio,1
curioso,6
curiosos,1
curral,1
cursos,1
curta,3
curto,1
curva,2
curvo,4
custa,3
custarteemos,1
custava,1
cutiale,1
cutiladas,1
d,2
da,491
dá,28
dabul,1
dada,5
dadas,3
dádiva,1
dádivas,2
dado,10
dados,2
dafne,2
dágua,7
dai,5
daime,3
daimo,1
dais,1
dalém,1
dalentejo,1
dalgum,1
dalguns,2
dálhe,5
dali,10
dalma,2
dálmatas,1
daltos,1
dama,12
damas,13
damasceno,1
damasco,1
dambas,1
dambos,1
damizade,2
damor,2
danada,2
danado,5
danais,1
danças,3
dando,26
dandolhe,1
dânimo,1
dano,24
danos,9
danosas,1
danoso,1
dantes,5
danúbio,1
dão,15
dãoos,1
daquela,9
daquele,6
daqueles,9
daqui,17
daquilo,2
dar,36
dará,3
darão,3
dardânia,2
darei,1
dareis,1
darem,1
daria,5
dariam,1
dario,1
dário,1
darlhe,4
darmas,2
darse,1
darte,1
darteei,1
darvos,1
das,151
daspeito,1
dava,9
davam,1
david,2
de,1416
dê,3
debaixo,10
debate,1
debatem,1
débil,2
debuxada,2
decanis,1
decem,1
decente,1
decerão,1
décimo,1
décios,1
declara,1
declarando,2
declinada,1
decreto,3
dedálea,1
dedicam,2
dêem,2
dêemlhe,2
defende,6
defendei,1
defendêlo,1
defendem,5
defender,5
defenderá,1
defenderei,1
defendeste,1
defendido,1
defensa,2
defensão,2
defesa,10
defronte,4
defunto,1
degeneram,1
degradado,2
dei,1
deia,1
deidade,1
deidades,3
deita,3
deitada,1
deitadas,2
deitado,3
deitam,1
deitando,3
deitandoo,1
deitar,1
deitaram,2
deitavam,1
deitou,2
deixa,17
deixada,1
deixado,1
deixais,2
deixam,5
deixamos,4
deixando,14
deixar,6
deixara,2
deixará,1
deixaram,3
deixarão,2
deixaria,1
deixas,2
deixasse,1
deixassem,1
deixava,9
deixavam,2
deixe,3
deixes,1
deixo,3
deixou,7
dela,21
delas,11
dele,29
deleitava,2
deleite,3
deleites,4
deleitosa,2
deleitosas,2
deleitoso,3
deleitosos,2
deles,12
delfim,1
delfins,1
delgaçando,2
delgada,1
delgado,4
delicada,1
delicadas,2
delicadeza,1
delicados,1
delícias,1
delinquentes,1
délio,2
delira,1
delis,1
delitos,1
delos,1
demanda,1
demandada,1
demandar,1
demandava,1
demande,1
demasia,1
demasiado,1
demo,1
demodoco,1
demónio,1
demónios,1
demos,4
denegrida,1
denodadas,1
denodado,2
densa,1
dentes,4
dentre,2
dentro,8
depois,60
deprava,2
depressa,4
der,2
dera,3
deram,4
deriva,1
derivada,1
derivado,1
derradeira,1
derradeiras,2
derradeiro,6
derradeiros,1
derrama,7
derramava,1
derramo,1
derredor,6
derriba,6
derribada,1
derribadas,1
derribado,1
derribando,1
derribar,1
derribaram,2
derribarem,1
derrogado,1
derrubálo,1
dês,2
desacordo,1
desafiaram,1
desafio,1
desafios,2
desalivaios,1
desamparados,1
desampararam,1
desamparos,1
desaparecem,1
desastres,1
desatam,2
desatina,1
desatinado,2
desbarata,5
desbaratada,1
desbaratadas,1
desbaratado,5
desbaratados,3
desbaratando,2
desbaratara,1
desbaratará,1
desbaratareis,1
desbaratarse,1
desbaratasses,1
desbaratava,1
descalços,1
desçam,1
descansa,2
descansado,4
descansar,4
descanso,3
descansos,2
desce,7
descem,1
descende,1
descendente,1
descendentes,4
descendeu,1
descendo,2
descer,5
descercada,1
descerei,1
desceu,2
desci,1
descia,2
desciam,1
descoberta,2
descoberto,12
descobir,1
descobre,7
descobres,1
descobria,1
descobridor,2
descobridores,2
descobrilaá,1
descobrimos,1
descobrindo,2
descobrir,6
descobriram,1
descobriu,3
desconcertados,2
desconcerte,1
desconcerto,1
desconfia,1
desconfiança,2
descontente,1
descontentes,1
desconto,1
descreve,1
descuidada,1
descuidadas,1
descuidado,3
descuidados,1
descuido,2
descuidos,2
desculpa,1
desculpado,1
desculpas,4
desculpasse,1
desde,4
desdita,1
desditosas,1
deseja,15
desejada,11
desejadas,3
desejado,2
desejados,1
desejais,1
desejála,1
desejam,3
desejando,1
desejar,1
desejaram,1
desejarse,1
desejas,2
desejasse,2
desejava,1
desejavam,1
desejei,1
desejo,22
desejos,7
desejosa,1
desejosas,1
desejoso,3
desejosos,1
desejou,1
desembarcamos,1
desembarcar,1
desembarcavam,1
desemparando,1
desengana,1
desengane,1
desenterra,1
deserdado,1
deserta,2
desesperação,1
desesperado,2
desesperados,1
desesperar,1
desesperarão,1
desfaça,1
desfaz,4
desfazendo,1
desfazer,1
desfezse,1
desfizessem,2
desfizeste,1
desforço,1
desfraldando,1
desgosto,2
desgostos,2
desigual,1
desistindo,1
desistirse,1
desleal,2
deslealdade,1
desmede,1
desmedida,2
desmedidas,1
desobedeça,1
desobediência,1
desocupar,1
desonesta,1
desonesto,2
desonra,3
desonrado,1
desonras,1
desordenados,2
despacho,6
despanto,1
desparzidas,1
desparzido,1
desparzidos,1
despede,3
despedia,1
despedida,1
despedido,1
despedimento,1
despejada,1
despejo,1
despendida,1
despertai,1
despertam,1
despertando,3
despertava,1
despertavam,1
despertos,1
despertou,1
despida,1
despidas,1
despidos,3
despir,2
despois,9
despojo,3
despovoe,1
despreza,4
desprezador,1
desprezei,1
desprezo,1
desprezou,1
desque,1
dessas,1
desse,14
desses,4
dessossegado,2
desta,50
destarte,7
destas,6
deste,30
destemperada,1
desterra,3
desterrado,1
desterrados,1
desterro,4
destes,17
destina,1
destinado,1
destinam,1
destinas,1
destino,6
destranho,1
destreza,1
destro,2
destroçada,1
destroçado,1
destros,3
destrue,1
destruição,2
destruída,2
destruído,4
destruídos,5
destruindo,1
destruir,2
destruirse,1
destruíssem,1
destruiu,1
desusada,3
desusados,1
desventura,4
desvia,1
desviado,1
desviam,1
desviavam,1
desvio,3
detêm,1
detença,1
detenha,3
detenho,1
deter,5
determina,11
determinação,2
determinadamente,1
determinado,5
determinados,1
determinam,2
determinas,1
determinava,2
determinavam,1
determinei,2
determino,1
deteve,1
detido,2
detinha,4
detivesse,2
detrás,3
detrimento,1
deu,11
deulha,1
deulhe,1
deus,53
deusa,21
deusas,6
deuses,31
deushomem,1
devassando,1
devastando,2
deve,10
deveis,1
devem,4
deves,1
devia,4
devias,1
devida,2
devido,2
devo,1
devoto,2
dexprimentados,1
dezessete,1
dhonras,1
dia,35
diabólico,2
diabólicos,1
diáfano,1
diamante,6
diana,5
diante,30
dias,12
difere,1
diferença,2
diferenças,1
diferente,2
diferentes,7
diferia,1
diferisse,1
difícil,1
dificultoso,1
diga,4
digna,1
dignas,1
dignidade,3
digno,6
digo,6
dilação,1
dilatais,1
dilatálo,1
dilatando,2
dilataram,1
dilatavam,1
diligência,2
diligente,10
diligentes,2
dilúvio,1
dimproviso,1
dina,8
dinas,1
dinheiro,6
dinheiros,1
dinis,2
dino,4
dio,4
diogo,2
diomedes,1
dione,4
dirá,4
direi,7
direita,5
direitas,1
direito,10
direitos,2
diria,1
disciplina,2
discórdia,1
discórdias,1
discorre,1
discorrendo,3
discreta,1
discretas,3
discreto,2
disforme,1
disformemente,1
dispensa,2
disposta,1
disposto,2
disse,32
disseas,1
disseó,1
disser,1
dissera,3
dissese,1
disso,3
dissonante,1
distinguindo,1
distinta,1
distintamente,1
disto,4
dita,4
dite,1
dito,7
ditos,1
ditosa,5
ditoso,8
ditosos,1
diversas,4
diverso,2
diversos,8
divícias,1
divide,2
dividia,2
divididos,1
dividindo,1
dividiu,1
divina,19
divinal,1
divinas,3
divino,12
divinos,1
divisa,4
divulgado,1
diz,23
dizei,1
dizeilhe,1
dizeimo,1
dizem,9
dizemlhe,2
dizendo,21
dizendolhe,1
dizendoó,1
dizer,8
dizerte,1
dizia,20
diziam,2
dizlhe,10
dizquando,1
do,606
dobrada,1
dobradas,2
dobrado,1
dobrarão,1
dobre,1
doce,33
docemente,1
doces,6
doença,2
doenças,1
dói,3
doido,1
dois,18
dom,14
doma,5
domada,1
domado,1
domadores,1
dome,2
doméstica,1
domésticas,1
domésticos,1
donas,1
donde,28
dono,3
donos,1
dons,6
donzela,5
donzelas,3
dor,4
dórcadas,1
doris,1
dóris,3
dorme,1
dormir,1
dormiram,1
dos,226
dostrinhos,1
dotados,1
dote,1
dourada,2
dourado,2
dourados,1
douro,14
dous,12
douta,1
douto,1
doutos,1
doutra,8
doutras,1
doutrem,2
doutrina,2
doutro,5
doutros,1
douvos,1
doze,12
droga,1
düa,4
duarte,1
duas,7
dum,25
duma,6
dumas,1
duque,7
dura,30
durar,1
durara,1
duras,5
dureza,1
duro,36
duros,13
duvida,1
dúvida,2
duvido,1
duvidosa,1
duvidosas,1
duvidoso,5
duvidosos,3
e,2171
é,159
è,1
eborenses,1
ebúrnea,1
ebúrneo,1
ebúrneos,1
eclesiástico,1
eco,1
ecos,1
edifica,2
edificada,2
edificados,1
edificamse,1
edificaram,2
edifício,3
edifícios,3
edificou,1
ef,2
efeito,6
efire,1
egas,6
egeu,1
egípcia,4
egípcio,2
egipto,2
egito,1
egrégia,1
eilos,1
eiras,1
eis,21
eito,2
eixos,1
ela,36
elas,10
ele,59
elegante,3
elegantes,1
elegem,1
elemento,2
elementos,3
eles,23
elísio,1
elmo,2
elmos,2
eloquência,1
eloquentes,2
elrei,1
elvas,2
em,515
emanuel,2
emátio,1
embaixada,3
embaixador,2
embaixadores,2
embandeirada,1
embandeirarse,1
embaraçado,1
embaraços,1
embarcação,3
embarcações,4
embarcar,1
embarcaram,1
embarcaria,1
embarcarmos,1
embarcava,1
embebe,1
embebidos,2
emboscaram,1
embraçado,1
emende,3
emódio,1
emparo,1
empecendo,1
empório,3
empregado,1
empregue,1
empresa,11
empresas,2
enamorado,1
encantador,2
encareçam,1
encarecidas,1
encarniçavam,1
encélado,1
encerra,5
encerrou,1
enche,3
enchem,1
enchemse,1
enchendo,3
enchentes,2
encheramme,1
encherão,1
enchese,1
encheste,1
enchia,1
encoberta,1
encobre,1
encobrem,1
encobrindo,1
encomendado,2
encomendam,1
encontra,2
encontro,1
encontros,1
encostados,1
encostase,1
encostavam,1
encovados,1
encrespa,1
encrespadas,1
encrespando,1
encruece,1
encurta,2
encurva,1
encurvadas,2
encurvado,1
endireita,1
endoudece,1
endurece,1
endurecida,1
endurecidos,1
eneias,7
enfermo,1
enfia,2
enfiado,2
enfim,65
enfraqueça,1
enfraquece,3
enfraquecido,1
enfreia,2
enfreias,1
engana,4
enganada,1
enganados,2
enganálos,2
enganas,1
enganava,1
engane,1
engano,28
enganos,11
enganosa,1
enganosas,1
enganoso,2
enganosos,1
enganou,1
engenho,12
engenhos,5
engolindo,1
engrandeça,1
engrandece,2
engrandecerse,1
engrandeceu,2
engrandecido,2
engrossa,1
engrossandose,1
engrossava,1
eníocos,1
enjeita,1
enjeitam,1
enleada,1
enlevado,1
enlevas,1
enleve,1
ennobrecido,1
enobrece,3
enobrecem,1
enobrecido,1
enobrecidos,1
enoja,1
enojosas,1
enquanto,28
enreda,1
enresta,1
enrolavam,1
enrouquecida,1
ensaia,1
ensaiados,1
ensaio,1
enseada,6
ensejo,1
ensífero,1
ensina,5
ensinam,1
ensinando,1
ensinar,1
ensinara,1
ensinasse,1
ensinava,1
ensinou,2
ensoberbece,1
entanto,5
então,25
enteado,1
entenda,4
entendam,2
entende,7
entendem,1
entendemos,1
entender,3
entendera,1
entenderam,1
entenderse,1
entendia,3
entendiam,1
entendido,3
entendidos,1
entendimento,2
entendo,1
enterra,1
enterramento,1
entesta,1
entra,10
entrada,3
entradas,1
entram,1
entramos,1
entrando,7
entranhas,9
entrar,2
entraram,3
entraremos,1
entraria,1
entrassem,1
entrava,5
entravam,4
entre,71
entrega,5
entregado,1
entregaivos,1
entregandolhe,1
entregar,1
entregarem,2
entregarse,2
entregava,1
entregavam,1
entres,1
entretanto,2
entristecido,1
entro,3
entrou,1
enveja,1
enverdecem,1
envolta,1
enxárcia,2
enxerga,5
enxergamos,1
enxergar,1
enxergaram,1
enxergarse,1
enxergase,1
enxergava,1
enxergavam,1
enxerido,1
enxuto,2
eoa,2
eolo,4
eoo,1
eôo,1
eousas,1
epicureia,1
epitéto,1
equóreos,1
era,51
eram,24
erguem,1
erguendo,1
erguerá,2
ergueu,1
erguia,2
erguida,2
erguido,3
erguidos,1
eriça,1
ericina,2
erimanto,1
erínis,1
eritreias,3
eritreu,2
erra,4
errada,1
errado,1
errante,1
errasse,1
erro,8
error,2
erros,2
erva,3
ervada,1
ervas,6
ervinhas,1
és,5
esbombardeia,1
escala,2
escandinávia,1
escapa,1
escapados,1
escapando,1
escapar,1
escaparem,1
escaparte,1
escapasse,1
escapavam,1
escapou,1
escarlata,1
escarnecia,1
escassa,1
escassos,1
esclarece,2
esclarecerse,1
esclarecido,2
esclarecidos,2
escolheu,1
escolhido,1
escolhidos,2
esconde,12
escondem,1
escondera,1
esconderse,1
escondeu,1
escondia,2
escondida,4
escondidas,1
escondido,2
escondidos,3
escrava,4
escravo,2
escreva,2
escrevam,1
escreve,3
escrevendo,1
escrever,1
escreverão,1
escrevessem,1
escrevo,1
escrito,2
escritores,1
escritura,3
escrituras,1
escudo,6
escudos,3
esculpida,2
esculpidas,1
esculpido,2
esculpidos,1
escultura,1
esculturas,1
escuma,2
escumando,1
escumas,1
escura,19
escuras,2
escureça,2
escurece,3
escurecem,1
escurecendo,1
escurecia,1
escuridade,1
escuro,9
escuros,1
escusa,1
escusar,1
escuse,1
escutando,1
escutaram,1
esfera,4
esforça,3
esforçado,2
esforçados,1
esforce,1
esforço,36
esfria,1
esmaltado,2
esmaltam,1
esmalte,2
espaço,10
espaçosa,1
espada,20
espadas,4
espalha,1
espalhadas,2
espalhado,3
espalhados,2
espalhar,1
espalhara,1
espalharei,1
espalhas,1
espalhe,1
espalhou,2
espanha,13
espanhóis,1
espanta,8
espantado,4
espantar,1
espantasse,1
espantes,1
espanto,10
espantoso,1
esparziam,1
esparziu,1
especial,2
especiaria,6
especularam,1
espedaçado,1
espedaçamse,1
espelho,3
espera,10
esperado,1
esperais,1
esperálo,1
esperam,3
esperamos,3
esperança,15
esperanças,5
esperando,2
esperar,2
esperará,1
esperarás,1
esperas,3
esperassem,1
esperava,11
esperavam,4
espere,1
esperem,4
esperes,2
espero,1
esperta,1
espertar,1
espessa,2
espessava,1
espesso,2
espessura,6
espingardas,2
espírito,9
espíritos,1
espora,1
esporas,1
esposa,3
esposas,6
esposo,1
esprito,1
espritos,1
espumantes,1
esquadra,1
esquadrão,2
esquadras,1
esquadrões,2
esquálida,1
esqueçam,2
esquece,1
esquecera,1
esquecerão,1
esqueceremse,1
esquecidos,2
esquecimento,4
esquerda,2
esquipar,1
esquisitos,1
esquiva,1
esquivo,1
essa,2
essas,3
esse,8
essência,2
esses,3
esta,72
está,74
estabelecem,2
estacada,1
estado,10
estados,2
estai,1
estais,5
estâmago,3
estamos,1
estanças,1
estandarte,1
estandartes,2
estando,12
estanho,1
estão,42
estar,14
estará,2
estarão,1
estarmos,1
estas,28
estás,1
estátua,1
estatura,3
estatutos,1
estava,49
estavam,14
estavas,1
estavase,1
estáveis,1
este,83
esteio,1
esteira,1
esteis,1
esteja,1
estelante,1
estelífero,1
estende,15
estendem,3
estender,3
estendera,2
estenderam,2
estendessem,1
estendeu,2
estendia,1
estéril,1
estes,25
esteve,5
estige,1
estígio,2
estila,1
estilo,4
estima,11
estimada,3
estimado,1
estimais,1
estimam,1
estimar,2
estime,1
estimem,1
estio,2
estipulantes,1
estiravam,1
estirpe,2
estiva,1
estiver,1
estocadas,1
estofam,1
estorva,1
estorvando,1
estorvar,2
estou,2
estoura,1
estouro,1
estoutra,1
estoutro,6
estrabo,1
estrados,1
estraga,1
estragado,1
estrago,5
estrangeiras,1
estrangeiro,2
estrangeiros,4
estranha,24
estranhamente,2
estranhas,5
estranheza,1
estranhezas,3
estranhíssimo,1
estranho,8
estranhos,5
estregando,1
estreita,4
estreitas,1
estreito,10
estreitos,1
estrela,8
estrelas,13
estremadas,1
estremado,1
estremadura,1
estremece,1
estrépito,1
estriba,1
estridentes,2
estridor,1
estrondo,2
estrui,3
estruídos,1
estudando,1
estudiosos,1
estudo,1
estupendo,4
estupro,1
etérea,3
etéreo,1
eterna,13
eternamente,3
eternas,1
eternidade,3
eterno,13
eternos,1
etíope,1
etíopes,2
etiópia,5
etiópica,1
etna,1
etóreo,1
eu,71
eufrates,1
euquem,1
eurídice,1
euristeu,1
europa,8
européias,1
euxínio,1
evidente,1
evidentes,1
evitálos,2
evitar,1
évora,1
exalçada,1
exalta,2
exaltas,1
exalte,1
excede,4
excedem,2
excedia,1
excelência,5
excelente,11
excelentes,9
excelsa,1
excessiva,1
excessivo,2
excessivos,2
executa,1
executado,1
exemplo,5
exemplos,3
exéquias,2
exercício,3
exercícios,2
exercita,2
exercitam,1
exercitando,2
exercitaram,1
exercitarse,1
exercitavam,1
exército,13
exércitos,4
exício,1
exime,1
exórdio,1
expedição,2
experiência,6
experiências,2
experimenta,2
experimentado,1
experimentados,1
experimentálo,2
experimentando,2
experimentara,1
experimentas,1
experimentava,1
experimente,1
experta,1
experto,4
exprimenta,1
exprimentado,2
exprimentados,2
exprimentara,1
extinto,1
extrema,6
extremo,7
extremos,3
f,16
fábio,1
fábrica,2
fabricada,1
fabricado,1
fabricados,1
fabricava,1
fabricou,1
fábulas,4
fabulosa,1
fabulosas,1
faça,5
façais,2
façam,3
façanhas,1
faças,1
façase,1
face,2
faces,2
fácil,2
facilmente,7
factôntea,1
facultade,1
facunda,1
facundo,5
fadado,2
fadiga,2
fadigas,3
fado,11
fados,6
faeton,2
faia,1
faina,3
fala,11
falam,1
falando,7
falar,2
fálaris,1
falarlhe,1
falava,1
falavam,1
fale,1
faleça,2
faleçam,1
falece,4
falecem,2
falecesse,1
faleceu,1
falerno,1
falo,3
falsa,7
falsas,1
falsidade,9
falso,15
falsos,3
falta,14
faltalhe,1
faltam,2
faltamlhe,1
faltaram,1
faltarão,1
faltavam,1
falte,2
fama,65
famas,4
famélicos,1
famintos,2
famosa,14
famosas,5
famosíssimo,1
famoso,12
famosos,6
fantasia,8
fantasiando,2
fantásticas,2
fará,18
farão,6
faraó,1
farás,3
farei,1
fareis,4
faria,5
farpões,1
fartar,1
fartou,1
fásis,1
fatal,5
fatídica,2
fato,1
favónio,1
favor,17
favoreça,1
favoreças,1
favorece,3
favorecei,1
favoreceios,1
favorecem,1
favorecido,1
favoreço,2
favores,2
favos,1
faz,60
fazei,2
fazem,22
fazemlhe,1
fazemos,1
fazenda,18
fazendas,3
fazendo,17
fazendoa,1
fazendoo,1
fazendose,5
fazer,24
fazerem,1
fazes,2
fazia,3
fé,12
feaces,1
febe,1
febeia,1
febo,7
fechado,1
fechando,1
fechar,1
fecunda,1
federico,1
feia,12
feias,4
feio,8
feios,1
feita,4
feitas,1
feito,21
feitores,10
feitos,33
feliz,2
fementido,1
feminil,2
feminina,1
feminino,1
fende,2
fendem,1
fenece,1
fénix,1
fera,18
feras,4
fere,6
feriam,2
ferida,4
feridade,2
feridas,7
ferido,8
feridos,5
ferimos,1
ferina,1
ferindo,3
ferir,4
ferirá,1
fermosas,2
fermosos,2
fernandes,1
fernando,10
fernão,2
fero,22
ferocidade,2
feros,10
feroz,6
ferozes,2
férrea,1
ferreiro,1
férreo,2
férreos,1
ferro,25
ferros,6
ferrugem,1
fértil,4
ferva,1
ferve,4
fervendo,1
fervendolhe,1
fervente,2
ferver,2
férvida,3
fervido,2
férvido,1
férvidos,2
fervor,1
festa,2
festas,4
festeja,3
festejasse,1
festejavam,1
fétido,1
fez,40
fia,4
fiado,2
fiança,1
fiarse,1
fiavam,1
fica,20
ficam,5
ficamlhe,1
ficar,5
ficara,3
ficaram,3
ficareis,1
ficarem,2
ficava,8
ficavam,1
ficavanos,1
fico,3
ficou,11
ficoulhe,1
fidelidade,2
fido,3
fiei,1
fiel,4
figura,6
figuras,5
filáucia,2
filha,18
filhas,9
filhinhos,1
filho,60
filhos,23
filípicos,1
filipo,2
filomela,1
filósofo,1
filósofos,1
fim,22
fina,8
finalmente,3
finas,3
finezas,1
fingia,2
fingiam,1
fingida,1
fingidas,2
fingido,4
fingidos,3
fingimento,2
fingindo,2
fingiu,1
finjam,1
fino,8
finos,1
fins,2
fio,6
fios,5
fiou,1
fique,2
fiquei,1
firmar,2
firme,15
firmemente,2
firmeza,3
fixo,1
fizemos,1
fizer,3
fizera,1
fizeram,12
fizerem,1
fizessem,3
fizeste,1
fizestes,1
flama,4
flamas,8
flautas,1
flava,1
flegon,1
flor,3
flora,4
florece,1
flores,15
floresça,1
floresce,1
florescente,3
florescia,2
floresta,3
florestas,1
floridas,1
flutuava,2
focas,1
foge,11
fogem,1
foges,1
fogo,38
fogos,1
foi,122
foilhe,1
folgado,1
folgarás,1
folha,1
folhas,2
fome,3
fomes,4
fomos,2
fonte,8
fontes,6
for,13
fora,39
foram,33
força,53
forçada,1
forçado,4
forçando,1
forçar,1
forças,18
forçosas,1
forçoso,3
forçosos,2
fôreis,1
forem,1
forjado,1
forjavam,2
forjou,1
forma,8
formais,1
formas,1
formião,1
formigas,1
formosa,24
formosas,12
formosíssima,1
formoso,6
formosos,6
formosura,6
fortaleza,6
fortalezas,4
forte,78
fortes,20
fortíssima,3
fortíssimamente,1
fortíssimo,4
fortíssimos,3
fortuna,19
fortunadas,1
fosse,19
fossem,5
foste,2
fota,1
foz,1
fraca,9
fracas,1
fraco,12
fracos,3
frágoas,2
fragoso,1
fralda,2
fraldas,1
frança,5
francês,1
francesa,1
franceses,1
francisco,1
frandes,3
fraqueza,6
fraterno,1
fraudulenta,1
fraudulento,1
frauta,1
frechas,1
frecheiro,4
freio,6
freios,2
freme,1
frequentam,2
frequentes,1
fresca,7
frescas,2
fresco,3
frescura,1
fria,18
frias,5
frígios,1
frio,21
frios,3
frondente,1
frondentes,1
fronte,14
fronteira,2
frota,27
frotas,2
frutas,2
fruto,5
fuas,2
fugace,1
fuge,4
fugi,1
fugia,1
fugida,3
fugidos,1
fugindo,7
fugir,3
fugiram,1
fugirlhe,1
fugirme,1
fugitiva,1
fugiu,2
fui,7
fuja,1
fujas,1
fulgente,1
fulgentes,1
fulminantes,1
fúlvia,1
fulvo,1
fumo,3
fumos,1
funda,2
fundada,4
fundamento,1
fundas,3
fundido,1
fundo,12
funéreo,1
fúria,12
fúrias,4
furibunda,1
furibundas,1
furibundo,2
furiosa,3
furiosas,1
furioso,4
furiosos,4
furor,12
furores,1
furtado,1
furtara,1
futuras,1
futuro,3
futuros,5
fuzilando,1
gabelo,1
gaditano,1
gado,8
galardão,1
galateia,1
galego,1
galegos,2
galerno,1
galero,1
galés,3
galgos,2
gália,2
galinhas,2
galo,1
galos,1
gama,54
gambeia,1
gamos,1
gange,3
ganges,5
gangética,1
gangéticas,1
gangético,2
gangéticos,1
ganha,3
ganhála,1
ganhando,1
ganhar,1
ganhara,3
ganharam,2
ganhaste,1
ganhei,1
ganhou,1
garcenha,1
garganta,2
gasalhado,1
gastadas,1
gastadores,1
gastam,2
gastando,1
gastar,1
gaste,2
gate,1
gávea,2
gáveas,1
gazela,1
gedrosia,1
geladas,1
gelado,4
gelados,2
gelanda,1
gemas,1
geme,5
gemerem,1
genealogia,1
gênero,1
generosa,3
generosas,1
generoso,5
generosos,3
gengivas,1
génio,2
genitais,1
genro,2
gente,226
gentes,53
gentil,6
gentílico,1
gentio,23
gentios,3
gentis,4
geolhos,1
georgianos,1
gera,1
geração,15
gerado,1
gerados,1
gerais,1
geral,2
geralmente,2
geram,1
gerara,2
germânia,1
germânica,1
germânico,1
germano,2
germanos,1
gerou,1
gerum,1
gesto,30
gestos,2
gibão,1
gidá,3
gigante,3
giganteia,2
gigantes,3
gil,1
ginete,2
giolhos,3
giraldo,2
giros,2
giruna,1
glafira,1
globo,2
gloria,1
glória,37
gloriai,1
glórias,1
gloriosa,2
gloriosas,5
glorioso,2
gloriosos,2
gnido,1
goa,2
goadiana,2
gólfão,1
golpe,2
golpes,7
gonçalo,1
gordo,1
gorra,2
gosta,1
gostando,1
gostaram,1
gosto,10
gostos,1
gostosa,1
gostosas,1
gotas,1
gotfredo,1
gótica,1
governa,5
governador,2
governança,1
governar,1
governará,1
governasse,1
governava,2
governavam,2
governo,3
governou,1
grã,17
graça,1
graças,3
graciosa,1
gramíneo,1
granada,3
granadil,1
grande,131
grandemente,4
grandes,52
grandeza,3
grandíloqua,1
grandíloquo,1
grandíssima,5
grandíssimo,3
grandíssimos,1
grandura,1
grão,23
grato,2
graus,1
grave,6
graves,2
gravíssimos,2
grécia,3
grega,3
grego,1
gregos,5
grémio,1
grêmio,1
grevas,1
grinaldas,2
grita,8
gritando,4
gritar,1
gritava,1
grito,1
gritos,6
grossa,1
grosso,3
guadalquibir,1
guadiana,2
guarda,9
guardada,1
guardado,4
guardadora,1
guardaivos,1
guardalhe,1
guardálo,1
guardando,3
guardará,1
guardaras,1
guardarse,1
guardaste,1
guardava,1
guardavam,2
guarde,2
guardese,2
guardo,1
guarnecida,2
guarnecido,2
guarnecidos,1
guedelha,1
gueos,1
guerra,50
guerras,12
guerreira,2
guerreiras,4
guerreiro,3
guerreiros,2
guia,7
guiada,1
guiador,1
guiados,1
guiar,1
guiara,1
guiasse,1
guiava,1
guiavam,1
guido,2
guimarães,2
guiou,2
guipúscua,1
guzarates,1
há,36
habita,2
habitadores,1
habitais,1
habitála,1
habitam,3
habitamos,1
habitando,1
habitantes,1
habitava,1
habitavam,2
hábito,2
habitou,1
háde,7
haja,3
hajam,1
hão,5
hãode,1
harpas,1
harpias,2
hás,1
háse,1
hástia,2
havendo,3
havendoo,1
haver,6
haverá,5
haveria,1
havia,9
haviam,1
havida,1
havidas,1
hebréia,1
hebréio,1
hei,3
heitor,2
hele,2
helena,1
helesponto,1
helicona,1
heliogabalo,1
hemisfério,6
hemo,1
henrique,5
henriques,1
hera,1
herança,1
herculanas,2
herculano,1
hercúleas,1
hércules,1
herdaste,1
herdeira,1
herdeiro,4
heresias,1
hermo,1
herói,2
heróica,1
heróicos,1
heróis,3
heróstrato,1
hespéria,4
hespérico,1
hespéridas,1
hespérides,1
hespério,1
hi,1
hiacintinas,1
hidra,2
hierosólima,3
himeneu,1
hiperbóreos,1
hiperiónio,1
hipocrisia,2
hipoerene,1
hipótades,1
hircínia,1
hirsuta,1
hispálico,1
hispana,3
hispano,4
hispanos,1
história,6
histórias,4
hocém,1
homem,4
homenagem,1
homens,12
homero,2
homeros,1
homicidas,1
honesta,3
honesto,4
honra,9
honrada,1
honrado,1
honrados,1
honras,12
honrassem,1
honrosa,1
honroso,4
honrou,1
hora,2
horas,4
horizonte,4
horrenda,3
horrendo,15
horrendos,2
hórrida,1
hórridos,2
horrífica,1
horrífico,1
horríficos,1
horríssonas,1
horríssono,1
hospedava,1
hóspedes,2
hospício,2
hospícios,1
hospitais,1
houve,6
houvemos,1
houver,2
houvera,3
houveram,3
houvesse,1
humana,20
humanamente,2
humanas,5
humanidade,7
humano,25
humanos,11
húmidas,1
húmido,1
humildade,2
humilde,4
humildes,1
humilha,2
humílima,1
humor,1
huno,1
ia,4
iam,3
iamse,1
iase,1
iaz,1
ibéria,1
iberinas,1
ibero,1
idade,19
idálios,2
idaspe,2
idáspicos,1
idea,1
ideias,1
idolatra,3
idolátras,1
idololatra,1
ídolos,3
idónea,1
idóneas,2
ieda,1
ignavo,1
ígneos,1
ignorante,2
ignorantes,2
ignota,1
ignoto,1
igreja,2
iguais,2
igual,8
iguala,5
igualálos,2
igualam,1
igualava,2
